时间,蒸汽开度/%,釜温,中温,顶温,回流比,精馏釜液位/cm,V02121A液位/cm,V02122A液位/cm,V02123A液位/cm,V02123B液位/cm,time_delta_hours,time_diff_hours
2023-04-20 08:03:00,75.0,92.65,74.65,73.94,5.0,75.0,39.0,58.0,51.0,77.0,227.0,1.0
2023-04-20 10:01:00,75.0,96.28,74.91,73.93,5.0,71.0,39.0,58.0,105.0,77.0,228.0,1.0
2023-04-20 06:00:00,73.0,82.21,74.33,72.57,10.0,124.0,7.0,198.0,11.0,77.0,229.0,1.0
2023-04-20 07:00:00,73.0,83.27,74.32,73.26,10.0,123.0,7.0,200.0,11.0,77.0,230.0,1.0
2023-04-20 08:55:00,73.0,83.43,74.32,73.77,8.0,120.0,7.0,198.0,11.0,77.0,231.0,1.0
2023-04-20 09:40:00,73.0,83.49,74.32,73.83,8.0,118.0,7.0,200.0,11.0,77.0,232.0,1.0
2023-04-20 10:00:00,73.0,83.58,74.32,73.89,8.0,117.0,7.0,7.0,11.0,77.0,233.0,1.0
2023-04-20 10:45:00,73.0,83.58,74.25,73.89,5.0,117.0,7.0,7.0,11.0,77.0,234.0,1.0
2023-04-20 12:08:00,74.0,83.86,74.38,73.92,3.0,112.0,7.0,7.0,60.0,77.0,235.0,1.0
2023-04-20 13:06:00,75.0,84.01,74.32,73.92,3.0,109.0,7.0,7.0,97.0,77.0,236.0,1.0
2023-04-20 14:00:00,75.0,84.27,74.38,73.81,2.0,104.2,7.0,7.0,142.0,77.0,237.0,1.0
2023-04-20 15:00:00,75.0,84.96,74.38,73.82,2.0,98.0,7.0,7.0,223.0,77.0,238.0,1.0
2023-04-20 16:20:00,75.0,85.27,74.38,73.87,2.0,94.0,55.0,7.0,265.0,77.0,239.0,1.0
2023-04-20 17:20:00,75.0,85.61,74.28,73.91,2.0,92.0,55.0,7.0,173.0,81.0,240.0,1.0
2023-04-20 18:12:00,75.0,86.11,74.39,73.86,2.0,89.0,55.0,7.0,47.0,85.0,241.0,1.0
2023-04-20 20:00:00,75.0,88.08,74.41,73.89,2.0,79.0,55.0,7.0,151.0,85.0,242.0,1.0
2023-04-20 22:30:00,75.0,94.47,74.46,73.82,2.0,70.0,55.0,7.0,2754.0,85.0,243.0,1.0
2023-04-20 23:00:00,75.0,95.39,74.39,74.09,2.0,69.0,55.0,7.0,19.0,89.0,244.0,1.0
2023-04-21 00:00:00,75.0,98.0,74.46,73.8,12.0,68.0,55.0,7.0,31.0,89.0,245.0,1.0
2023-04-21 01:06:00,75.0,99.13,74.73,73.8,12.0,67.0,55.0,7.0,47.0,89.0,246.0,1.0
2023-04-21 01:57:00,75.0,99.69,76.86,73.77,2.0,66.0,55.0,7.0,59.0,89.0,247.0,1.0
2023-04-21 06:05:00,75.0,82.14,73.99,72.43,8.0,129.0,7.0,7.0,60.0,89.0,248.0,1.0
2023-04-21 07:00:00,75.0,82.25,74.06,73.09,8.0,127.0,7.0,7.0,60.0,89.0,249.0,1.0
2023-04-21 08:24:00,75.0,82.38,74.05,73.39,8.0,127.0,23.0,7.0,60.0,89.0,250.0,1.0
2023-04-21 09:27:00,75.0,82.47,74.11,73.51,3.0,123.0,39.0,7.0,69.0,89.0,251.0,1.0
2023-04-21 10:00:00,76.0,82.68,74.04,73.48,2.0,118.0,39.0,7.0,107.0,89.0,252.0,1.0
2023-04-21 11:00:00,76.0,82.69,74.04,73.48,2.0,117.0,39.0,7.0,133.0,89.0,253.0,1.0
2023-04-21 12:00:00,76.0,82.96,74.11,73.52,2.0,114.0,39.0,7.0,170.0,89.0,254.0,1.0
2023-04-21 12:45:00,76.0,83.06,74.1,73.64,8.0,112.0,39.0,7.0,205.0,89.0,255.0,1.0
2023-04-21 14:00:00,76.0,83.25,74.04,73.63,2.0,108.0,39.0,7.0,252.0,89.0,256.0,1.0
2023-04-21 15:00:00,76.0,83.57,74.11,73.63,8.0,104.0,39.0,7.0,303.0,89.0,257.0,1.0
2023-04-21 16:25:00,76.0,83.77,74.17,73.65,2.0,101.0,39.0,7.0,31.0,105.0,258.0,1.0
2023-04-21 18:05:00,76.0,84.48,74.17,73.72,2.0,94.0,39.0,7.0,115.0,105.0,259.0,1.0
2023-04-21 19:03:00,76.0,84.97,74.11,73.65,2.0,91.0,39.0,7.0,163.0,105.0,260.0,1.0
2023-04-21 21:03:00,76.0,86.37,74.12,73.74,2.0,83.0,39.0,7.0,257.0,105.0,261.0,1.0
2023-04-21 23:00:00,76.0,87.85,74.11,73.74,2.0,79.0,39.0,7.0,39.0,109.0,262.0,1.0
2023-04-22 00:03:00,76.0,90.02,74.19,73.74,2.0,74.0,39.0,7.0,97.0,109.0,263.0,1.0
2023-04-22 01:03:00,76.0,93.77,74.25,73.67,2.0,71.0,39.0,7.0,145.0,109.0,264.0,1.0
2023-04-22 04:00:00,76.0,100.49,99.94,76.89,2.0,66.0,111.0,7.0,195.0,109.0,265.0,1.0
2023-04-23 00:16:00,70.0,82.32,74.13,72.35,8.0,125.0,7.0,17.0,11.0,109.0,266.0,1.0
2023-04-23 00:59:00,70.0,82.36,74.12,72.88,8.0,124.0,7.0,17.0,11.0,109.0,267.0,1.0
2023-04-23 02:04:00,70.0,82.44,74.12,73.35,8.0,123.0,11.0,17.0,11.0,109.0,268.0,1.0
2023-04-23 02:59:00,70.0,82.51,74.14,73.55,8.0,122.0,27.0,17.0,11.0,109.0,269.0,1.0
2023-04-23 04:02:00,70.0,82.54,74.12,73.64,8.0,121.0,45.0,17.0,11.0,109.0,270.0,1.0
2023-04-23 05:00:00,70.0,82.64,74.11,73.77,5.0,119.0,53.0,17.0,23.0,109.0,271.0,1.0
2023-04-23 07:02:00,70.0,82.97,74.11,73.8,3.0,114.0,53.0,17.0,81.0,109.0,272.0,1.0
2023-04-23 08:40:00,73.0,83.3,74.24,73.79,2.0,108.0,53.0,17.0,155.0,109.0,273.0,1.0
2023-04-23 09:00:00,73.0,83.38,74.12,73.71,2.0,106.0,53.0,17.0,173.0,109.0,274.0,1.0
2023-04-23 10:13:00,73.0,83.82,74.24,73.71,2.0,101.0,53.0,17.0,223.0,109.0,275.0,1.0
2023-04-23 11:16:00,73.0,0.0,0.0,73.63,2.0,97.0,53.0,17.0,273.0,109.0,276.0,1.0
2023-04-23 12:10:00,73.0,84.27,74.23,73.65,8.0,95.0,53.0,17.0,293.0,111.0,277.0,1.0
2023-04-23 13:06:00,73.0,84.53,74.27,73.74,3.0,93.0,53.0,17.0,35.0,117.0,278.0,1.0
2023-04-23 14:20:00,73.0,85.02,74.05,73.74,3.0,89.0,53.0,17.0,83.0,117.0,279.0,1.0
2023-04-23 15:15:00,73.0,85.5,74.17,73.75,2.0,87.0,53.0,17.0,123.3,119.0,280.0,1.0
2023-04-23 16:12:00,75.0,86.41,74.44,73.69,2.0,81.0,53.0,17.0,173.0,119.0,281.0,1.0
2023-04-23 17:06:00,75.0,87.58,74.3,73.75,2.0,77.0,53.0,17.0,219.0,119.0,282.0,1.0
2023-04-23 18:25:00,75.0,90.45,74.25,73.79,2.0,73.0,53.0,17.0,283.2,119.0,283.0,1.0
2023-04-23 19:00:00,75.0,92.19,74.25,73.74,8.0,72.0,53.0,17.0,293.1,123.0,284.0,1.0
2023-04-23 20:00:00,75.0,94.19,74.25,73.77,2.0,71.0,53.0,17.0,25.0,136.0,285.0,1.0
2023-04-23 20:55:00,75.0,99.12,74.99,73.76,8.0,68.0,53.0,17.0,71.0,136.0,286.0,1.0
2023-04-25 21:00:00,73.0,82.34,74.18,73.35,8.0,127.0,7.0,35.0,73.0,137.0,287.0,1.0
2023-04-25 22:00:00,73.0,82.43,74.18,73.61,8.0,126.0,22.0,35.0,73.0,137.0,288.0,1.0
2023-04-25 23:00:00,73.0,82.54,74.19,73.67,8.0,124.0,43.0,35.0,73.0,137.0,289.0,1.0
2023-04-26 00:12:00,73.0,82.71,74.24,73.67,8.0,122.0,65.0,35.0,73.0,137.0,290.0,1.0
2023-04-26 01:59:00,73.0,82.82,74.25,73.75,3.0,118.0,71.0,35.0,123.0,137.0,291.0,1.0
2023-04-26 03:59:00,73.0,83.13,74.11,73.75,3.0,112.0,71.0,35.0,199.0,137.0,292.0,1.0
2023-04-26 04:54:00,73.0,83.29,74.18,73.75,5.0,110.0,71.0,35.0,213.0,149.0,293.0,1.0
2023-04-26 06:07:00,74.0,83.56,74.18,73.79,5.0,106.0,71.0,35.0,213.0,185.0,294.0,1.0
2023-04-26 07:04:00,74.0,83.78,74.18,73.73,5.0,104.0,71.0,35.0,213.0,211.0,295.0,1.0
2023-04-26 08:17:00,74.0,84.05,74.31,73.78,3.0,100.0,71.0,35.0,233.0,238.0,296.0,1.0
2023-04-26 09:30:00,74.0,84.37,74.18,73.69,8.0,96.0,71.0,35.0,279.0,238.0,297.0,1.0
2023-04-26 12:14:00,74.0,85.33,74.26,73.66,3.0,89.0,71.0,35.0,89.0,248.0,298.0,1.0
2023-04-26 13:17:00,74.0,85.9,74.18,73.67,2.0,85.0,71.0,35.0,137.0,248.0,299.0,1.0
2023-04-26 15:17:00,74.0,87.91,74.23,73.7,2.0,77.0,71.0,35.0,231.0,250.0,300.0,1.0
2023-04-26 16:07:00,74.0,89.27,74.44,73.66,2.0,74.0,71.0,35.0,271.0,250.0,301.0,1.0
2023-04-26 17:08:00,74.0,91.32,74.32,73.79,0.0,73.0,71.0,35.0,169.0,248.0,302.0,1.0
2023-04-26 17:50:00,74.0,91.94,74.93,73.73,4.0,73.0,71.0,35.0,21.0,248.0,303.0,1.0
2023-04-26 18:59:00,74.0,95.51,74.12,73.77,3.0,70.0,71.0,35.0,61.0,246.0,304.0,1.0
2023-04-26 20:00:00,74.0,98.6,74.97,73.77,3.0,69.0,71.0,35.0,93.0,246.0,305.0,1.0
2023-04-26 20:54:00,74.0,100.06,76.72,73.62,2.0,68.0,71.0,35.0,107.0,244.0,306.0,1.0
2023-04-26 22:00:00,74.0,100.06,99.07,76.02,2.0,66.0,125.0,35.0,107.0,246.0,307.0,1.0
2023-04-27 18:04:00,72.0,82.33,74.31,73.38,8.0,126.0,6.0,65.0,109.0,11.0,308.0,1.0
2023-04-27 19:09:00,72.0,82.42,74.26,73.6,8.0,124.0,18.0,65.0,109.0,11.0,309.0,1.0
2023-04-27 20:00:00,72.0,82.43,74.19,73.6,8.0,123.0,33.0,65.0,109.0,11.0,310.0,1.0
2023-04-27 21:00:00,73.0,82.52,74.19,73.8,8.0,122.0,53.0,65.0,109.0,11.0,311.0,1.0
2023-04-27 22:00:00,73.0,82.63,74.33,73.87,5.0,120.0,55.0,65.0,131.0,11.0,312.0,1.0
2023-04-27 23:00:00,73.0,82.82,74.26,73.87,3.0,117.0,55.0,64.0,165.0,11.0,313.0,1.0
2023-04-28 00:10:00,73.0,82.99,74.37,73.81,2.0,112.0,55.0,64.0,213.0,106.0,314.0,1.0
2023-04-28 01:23:00,73.0,83.47,74.19,73.76,2.0,108.0,55.0,64.0,273.0,106.0,315.0,1.0
2023-04-28 02:25:00,73.0,83.47,74.25,73.76,5.0,104.0,55.0,64.0,11.0,30.0,316.0,1.0
2023-04-28 03:30:00,73.0,83.7,74.25,73.82,5.0,102.0,55.0,64.0,11.0,60.0,317.0,1.0
2023-04-28 04:47:00,73.0,83.86,74.38,73.82,4.0,100.0,55.0,64.0,15.0,91.0,318.0,1.0
2023-04-28 05:20:00,73.0,84.02,74.25,73.89,2.0,98.0,55.0,64.0,25.0,105.0,319.0,1.0
2023-04-28 07:08:00,73.0,84.91,74.32,73.79,2.0,90.0,55.0,64.0,112.0,105.0,320.0,1.0
2023-04-28 08:00:00,73.0,85.3,74.32,73.83,2.0,87.0,55.0,65.0,156.0,105.0,321.0,1.0
2023-04-28 09:17:00,75.0,86.44,74.38,73.75,2.0,82.0,55.0,65.0,225.0,105.0,322.0,1.0
2023-04-28 10:11:00,75.0,87.27,74.33,73.75,2.0,79.0,55.0,65.0,267.0,105.0,323.0,1.0
2023-04-28 10:50:00,75.0,88.05,74.91,74.27,2.0,77.0,55.0,65.0,10.0,117.0,324.0,1.0
2023-04-28 12:40:00,75.0,93.3,74.18,73.8,2.0,70.0,55.0,65.0,99.0,119.0,325.0,1.0
2023-04-28 14:06:00,75.0,98.57,74.51,73.75,8.0,68.0,55.0,65.0,149.0,119.0,326.0,1.0
2023-04-28 15:03:00,75.0,99.89,76.11,73.78,1.0,65.0,55.0,65.0,162.0,119.0,327.0,1.0
2023-04-29 00:37:00,73.0,82.34,74.26,74.26,8.0,126.0,13.0,81.0,11.0,117.0,328.0,1.0
2023-04-29 01:16:00,73.0,82.43,74.26,73.62,8.0,125.0,24.0,81.0,11.0,117.0,329.0,1.0
2023-04-29 02:12:00,74.0,82.48,74.19,73.68,8.0,124.0,43.0,82.0,11.0,117.0,330.0,1.0
2023-04-29 03:08:00,74.0,82.58,74.26,73.68,6.0,122.0,55.0,82.0,17.0,117.0,331.0,1.0
2023-04-29 04:00:00,74.0,82.62,74.19,73.68,6.0,120.0,55.0,82.0,35.0,117.0,332.0,1.0
2023-04-29 05:10:00,74.0,82.71,74.25,73.75,3.0,118.0,55.0,82.0,73.0,117.0,333.0,1.0
2023-04-29 06:05:00,74.0,82.87,74.26,73.75,3.0,115.0,55.0,82.0,111.0,117.0,334.0,1.0
2023-04-29 07:00:00,74.0,83.09,0.0,73.75,3.0,111.0,55.0,82.0,149.0,117.0,335.0,1.0
2023-04-29 08:17:00,75.0,83.4,74.25,73.74,2.0,106.0,55.0,82.0,213.0,117.0,336.0,1.0
2023-04-29 10:05:00,75.0,83.79,74.19,73.74,5.0,100.0,55.0,83.0,256.0,147.0,337.0,1.0
2023-04-29 11:00:00,75.0,83.96,74.19,73.61,5.0,98.0,55.0,83.0,256.0,173.0,338.0,1.0
2023-04-29 12:00:00,75.0,84.17,74.12,73.73,6.0,96.0,55.0,83.0,256.0,201.0,339.0,1.0
2023-04-29 13:01:00,75.0,84.49,74.12,73.66,3.0,93.0,55.0,83.0,270.0,217.0,340.0,1.0
2023-04-29 13:30:00,75.0,84.65,74.18,73.65,6.0,92.0,55.0,83.0,299.0,219.0,341.0,1.0
2023-04-29 15:06:00,75.0,85.12,74.11,73.57,2.0,88.0,55.0,83.0,35.0,233.0,342.0,1.0
2023-04-29 15:59:00,75.0,85.57,74.05,73.58,3.0,85.0,55.0,83.0,71.0,233.0,343.0,1.0
2023-04-29 17:02:00,75.0,86.33,74.06,73.57,6.0,81.0,55.0,83.0,111.0,233.0,344.0,1.0
2023-04-29 17:15:00,75.0,86.39,74.12,73.57,6.0,81.0,55.0,83.0,117.0,233.0,345.0,1.0
2023-04-29 18:08:00,75.0,87.06,74.12,73.58,6.0,80.0,55.0,83.0,142.0,11.0,346.0,1.0
2023-04-29 19:00:00,75.0,87.94,74.12,73.58,3.0,77.0,55.0,83.0,175.0,11.0,347.0,1.0
2023-04-29 21:01:00,75.0,92.7,74.19,73.66,3.0,72.0,55.0,83.0,256.0,11.0,348.0,1.0
2023-04-29 22:03:00,75.0,96.63,74.25,73.66,3.0,70.0,55.0,83.0,285.0,11.0,349.0,1.0
2023-04-30 00:12:00,75.0,100.25,74.77,73.58,8.0,69.0,55.0,83.0,35.0,12.0,350.0,1.0
2023-05-01 15:02:00,75.0,82.31,74.05,72.62,8.0,126.0,6.0,103.0,39.0,13.0,351.0,1.0
2023-05-01 16:01:00,75.0,82.43,74.04,73.38,8.0,124.0,7.0,103.0,39.0,13.0,352.0,1.0
2023-05-01 17:03:00,75.0,82.55,74.18,73.46,8.0,122.0,29.0,103.0,39.0,13.0,353.0,1.0
2023-05-01 18:05:00,75.0,82.66,74.11,73.54,8.0,120.0,51.0,103.0,39.0,13.0,354.0,1.0
2023-05-01 21:02:00,73.0,83.13,74.05,73.65,3.0,112.0,57.0,103.0,139.0,13.0,355.0,1.0
2023-05-01 23:00:00,73.0,83.58,74.12,73.65,3.0,105.0,57.0,103.0,219.0,13.0,356.0,1.0
2023-05-02 00:05:00,73.0,83.89,74.12,73.65,6.0,101.0,57.0,103.0,265.0,13.0,357.0,1.0
2023-05-02 01:00:00,73.0,84.16,74.15,73.71,0.0,100.0,57.0,103.0,11.0,13.0,358.0,1.0
2023-05-02 02:00:00,73.0,84.33,74.1,73.65,3.0,97.0,57.0,103.0,51.0,13.0,359.0,1.0
2023-05-02 03:00:00,73.0,84.72,74.12,73.66,3.0,93.0,57.0,103.0,91.0,13.0,360.0,1.0
2023-05-02 05:06:00,73.0,86.63,74.11,73.59,2.0,86.0,57.0,103.0,187.0,13.0,361.0,1.0
2023-05-02 07:00:00,73.0,87.72,74.18,73.56,2.0,77.0,57.0,102.0,279.0,13.0,362.0,1.0
2023-05-02 07:33:00,73.0,88.62,74.25,73.56,0.0,75.0,57.0,102.0,299.0,13.0,363.0,1.0
2023-05-02 08:51:00,75.0,89.04,74.19,73.59,3.0,76.0,57.0,102.0,23.0,13.0,364.0,1.0
2023-05-02 10:07:00,75.0,91.5,74.18,73.53,3.0,73.0,57.0,103.0,69.0,13.0,365.0,1.0
2023-05-02 11:00:00,75.0,94.37,74.24,73.55,3.0,70.0,57.0,103.0,99.0,13.0,366.0,1.0
2023-05-02 12:00:00,75.0,98.49,74.44,73.6,8.0,69.0,57.0,103.0,129.0,13.0,367.0,1.0
2023-05-02 13:01:00,75.0,99.85,74.85,73.62,8.0,68.0,57.0,103.0,148.0,13.0,368.0,1.0
2023-05-02 14:07:00,75.0,100.42,92.5,74.4,1.0,68.0,95.0,103.0,156.0,13.0,369.0,1.0
2023-05-03 16:15:00,73.0,82.64,74.44,73.26,8.0,127.0,7.0,123.0,11.0,11.0,370.0,1.0
2023-05-03 17:00:00,73.0,82.8,74.38,73.56,8.0,125.0,18.0,123.0,11.0,11.0,371.0,1.0
2023-05-03 18:00:00,73.0,82.85,74.38,73.7,8.0,123.0,33.0,123.0,11.0,11.0,372.0,1.0
2023-05-03 19:00:00,73.0,82.91,74.38,73.84,6.0,121.0,53.0,123.0,11.0,11.0,373.0,1.0
2023-05-03 21:20:00,70.0,83.29,74.51,74.07,3.0,115.0,53.0,123.0,85.0,11.0,374.0,1.0
2023-05-03 22:00:00,75.0,83.47,74.51,74.07,3.0,113.0,53.0,123.0,111.0,11.0,375.0,1.0
2023-05-03 23:00:00,75.0,83.64,74.58,74.08,2.0,108.0,53.0,123.0,161.0,11.0,376.0,1.0
2023-05-04 00:03:00,75.0,83.92,74.5,74.02,2.0,103.0,53.0,123.0,219.0,11.0,377.0,1.0
2023-05-04 00:56:00,75.0,84.24,74.51,74.09,5.0,99.0,53.0,123.0,265.0,11.0,378.0,1.0
2023-05-04 01:12:00,75.0,84.35,74.52,74.02,5.0,98.0,53.0,123.0,273.0,11.0,379.0,1.0
2023-05-04 03:00:00,75.0,84.97,74.51,73.96,2.0,91.0,53.0,123.0,63.0,20.0,380.0,1.0
2023-05-04 04:00:00,75.0,85.51,74.51,73.93,2.0,87.0,53.0,123.0,113.0,20.0,381.0,1.0
2023-05-04 06:01:00,75.0,87.39,74.51,74.08,2.0,77.0,53.0,122.0,231.0,20.0,382.0,1.0
2023-05-04 07:00:00,75.0,88.78,74.59,74.07,2.0,73.0,53.0,122.0,279.0,20.0,383.0,1.0
2023-05-04 07:20:00,75.0,89.4,74.38,74.06,8.0,72.0,53.0,122.0,81.0,26.0,384.0,1.0
2023-05-04 08:12:00,75.0,90.76,74.57,73.97,4.0,71.0,53.0,123.0,35.0,31.0,385.0,1.0
2023-05-04 09:05:00,75.0,92.48,74.51,74.02,4.0,69.0,53.0,123.0,61.0,31.0,386.0,1.0
2023-05-04 10:04:00,75.0,95.06,74.58,74.0,4.0,68.0,53.0,123.0,91.0,31.0,387.0,1.0
2023-05-04 11:10:00,75.0,98.69,74.77,74.09,8.0,68.0,53.0,123.0,121.0,31.0,388.0,1.0
2023-05-04 12:00:00,75.0,100.12,75.11,74.1,1.0,67.0,53.0,123.0,133.0,31.0,389.0,1.0
2023-05-05 04:00:00,70.0,83.01,74.46,73.52,8.0,120.0,6.0,145.0,11.0,30.0,390.0,1.0
2023-05-05 05:00:00,70.0,83.04,74.69,73.79,8.0,119.0,10.0,145.0,11.0,30.0,391.0,1.0
2023-05-05 06:00:00,70.0,83.18,74.55,73.96,8.0,118.0,25.0,145.0,11.0,30.0,392.0,1.0
2023-05-05 08:20:00,70.0,83.38,74.46,74.06,8.0,114.0,65.0,145.0,11.0,30.0,393.0,1.0
2023-05-05 10:15:00,75.0,83.78,74.52,74.04,2.0,108.0,65.0,146.0,79.0,31.0,394.0,1.0
2023-05-05 12:23:00,75.0,84.49,74.59,73.96,2.0,100.0,65.0,147.0,182.0,31.0,395.0,1.0
2023-05-05 14:01:00,75.0,85.2,74.62,74.02,2.0,94.0,65.0,146.0,260.0,31.0,396.0,1.0
2023-05-05 16:08:00,75.0,86.11,74.65,74.0,2.0,87.0,67.0,146.0,41.0,44.0,397.0,1.0
2023-05-05 18:08:00,75.0,88.11,74.52,73.98,2.0,79.0,67.0,146.0,135.0,44.0,398.0,1.0
2023-05-05 19:00:00,75.0,88.9,74.53,74.06,3.0,78.0,67.0,146.0,161.0,44.0,399.0,1.0
2023-05-05 20:00:00,75.0,91.14,74.6,74.1,5.0,76.0,65.0,146.0,193.0,44.0,400.0,1.0
2023-05-05 21:00:00,75.0,93.13,74.46,74.1,5.0,74.0,65.0,146.0,219.0,44.0,401.0,1.0
2023-05-05 22:00:00,75.0,96.11,74.6,74.11,4.0,72.0,65.0,146.0,251.0,44.0,402.0,1.0
2023-05-05 23:00:00,75.0,99.18,75.13,74.12,6.0,70.0,65.0,146.0,279.0,44.0,403.0,1.0
2023-05-05 23:42:00,75.0,100.19,77.19,74.12,1.0,69.0,67.0,146.0,291.0,44.0,404.0,1.0
2023-05-07 12:30:00,75.0,82.29,75.31,71.41,8.0,130.0,7.0,151.0,11.0,45.0,405.0,1.0
2023-05-07 15:00:00,70.0,82.47,74.32,73.57,8.0,126.0,7.0,170.0,11.0,45.0,406.0,1.0
2023-05-07 16:00:00,70.0,82.54,74.45,73.74,8.0,125.0,20.0,170.0,11.0,45.0,407.0,1.0
2023-05-07 17:00:00,70.0,82.57,74.45,73.81,8.0,123.0,36.0,170.0,11.0,45.0,408.0,1.0
2023-05-07 18:00:00,70.0,82.79,74.4,73.92,8.0,122.0,55.0,170.0,11.0,45.0,409.0,1.0
2023-05-07 19:00:00,73.0,82.82,74.4,74.0,5.0,120.0,61.0,170.0,29.0,45.0,410.0,1.0
2023-05-07 20:00:00,75.0,83.03,74.45,74.03,5.0,117.0,61.0,170.0,67.0,45.0,411.0,1.0
2023-05-07 20:54:00,75.0,83.19,74.47,74.04,2.0,114.0,61.0,170.0,97.0,44.0,412.0,1.0
2023-05-07 21:57:00,75.0,83.38,74.46,74.1,2.0,110.0,61.0,168.0,147.0,44.0,413.0,1.0
2023-05-07 23:00:00,75.0,83.7,74.53,74.11,2.0,106.0,61.0,168.0,197.0,44.0,414.0,1.0
2023-05-08 00:03:00,75.0,84.03,74.46,74.11,2.0,101.0,61.0,168.0,248.0,44.0,415.0,1.0
2023-05-08 01:05:00,75.0,84.4,74.47,74.11,0.0,98.0,61.0,168.0,299.0,45.0,416.0,1.0
2023-05-08 01:59:00,75.0,84.42,74.4,74.05,3.0,97.0,61.0,7.0,25.0,45.0,417.0,1.0
2023-05-08 02:58:00,75.0,84.84,74.46,74.12,2.0,93.0,61.0,7.0,71.0,45.0,418.0,1.0
2023-05-08 03:58:00,75.0,85.42,74.53,74.12,2.0,88.0,61.0,7.0,119.0,45.0,419.0,1.0
2023-05-08 04:56:00,75.0,85.96,74.53,74.12,2.0,85.0,61.0,7.0,166.0,45.0,420.0,1.0
2023-05-08 06:00:00,75.0,86.72,74.46,74.11,3.0,82.0,60.0,7.0,205.0,45.0,421.0,1.0
2023-05-08 07:04:00,75.0,87.73,74.53,74.07,3.0,79.0,60.0,7.0,246.0,45.0,422.0,1.0
2023-05-08 08:16:00,75.0,89.12,74.48,74.06,3.0,77.0,59.0,7.0,287.0,45.0,423.0,1.0
2023-05-08 10:00:00,75.0,91.43,74.52,74.03,3.0,74.0,59.0,7.0,37.0,50.0,424.0,1.0
2023-05-08 11:00:00,75.0,92.98,74.45,74.01,5.0,73.0,59.0,7.0,57.0,50.0,425.0,1.0
2023-05-08 12:00:00,75.0,95.48,74.66,73.98,8.0,72.0,59.0,7.0,83.0,52.0,426.0,1.0
2023-05-08 13:00:00,75.0,97.26,74.59,73.98,8.0,71.0,61.0,7.0,97.0,52.0,427.0,1.0
2023-05-08 14:00:00,75.0,99.22,74.86,73.99,8.0,70.0,61.0,7.0,111.0,52.0,428.0,1.0
2023-05-08 15:00:00,75.0,100.1,76.32,73.96,1.0,70.0,71.0,7.0,123.0,52.0,429.0,1.0
2023-05-08 16:00:00,75.0,100.66,96.89,76.49,1.0,68.0,115.0,7.0,123.0,52.0,430.0,1.0
2023-05-09 14:00:00,73.0,82.45,74.87,72.2,8.0,129.0,7.0,7.0,123.0,53.0,431.0,1.0
2023-05-09 16:04:00,75.0,82.61,74.53,73.65,8.0,125.0,12.0,7.0,123.0,53.0,432.0,1.0
2023-05-09 17:56:00,75.0,82.71,74.47,73.94,8.0,122.0,45.0,7.0,123.0,53.0,433.0,1.0
2023-05-09 19:00:00,78.0,82.83,74.41,73.96,8.0,120.0,63.0,7.0,123.0,53.0,434.0,1.0
2023-05-09 21:00:00,78.0,83.03,74.54,74.03,5.0,115.0,69.0,7.0,165.0,53.0,435.0,1.0
2023-05-09 21:58:00,78.0,83.15,74.47,74.01,2.0,112.0,69.0,7.0,207.0,53.0,436.0,1.0
2023-05-09 23:02:00,78.0,83.35,74.47,73.97,4.0,108.0,69.0,7.0,251.0,53.0,437.0,1.0
2023-05-10 00:12:00,78.0,83.5,74.41,73.98,4.0,105.0,69.0,7.0,283.0,53.0,438.0,1.0
2023-05-10 00:47:00,78.0,83.52,74.35,74.05,8.0,104.0,69.0,7.0,275.0,53.0,439.0,1.0
2023-05-10 02:11:00,78.0,83.75,74.41,73.97,3.0,101.0,69.0,7.0,43.0,61.0,440.0,1.0
2023-05-10 03:02:00,78.0,83.96,74.41,73.97,3.0,98.0,69.0,7.0,75.0,61.0,441.0,1.0
2023-05-10 04:07:00,78.0,84.3,74.47,73.98,2.0,94.0,69.0,7.0,121.0,61.0,442.0,1.0
2023-05-10 06:04:00,78.0,85.11,74.41,73.97,2.0,86.0,69.0,7.0,209.0,61.0,443.0,1.0
2023-05-10 06:58:00,78.0,85.65,74.41,73.96,2.0,83.0,69.0,7.0,252.0,61.0,444.0,1.0
2023-05-10 08:11:00,78.0,86.12,74.33,73.95,5.0,81.0,69.0,7.0,285.0,61.0,445.0,1.0
2023-05-10 09:27:00,78.0,86.57,74.27,73.88,3.0,79.0,69.0,7.0,17.0,69.0,446.0,1.0
2023-05-10 10:20:00,78.0,87.28,74.34,73.88,3.0,77.0,69.0,7.0,47.0,69.0,447.0,1.0
2023-05-10 12:00:00,77.0,89.39,74.4,73.83,3.0,72.0,69.0,7.0,106.0,69.0,448.0,1.0
2023-05-10 13:00:00,77.0,91.74,74.4,73.88,4.0,70.0,69.0,7.0,140.0,69.0,449.0,1.0
2023-05-10 15:00:00,78.0,97.23,74.46,73.8,6.0,67.0,69.0,7.0,191.0,69.0,450.0,1.0
2023-05-10 16:00:00,78.0,99.39,74.67,73.82,8.0,67.0,69.0,7.0,209.0,69.0,451.0,1.0
2023-05-10 17:51:00,78.0,100.66,99.97,79.68,1.0,63.0,143.0,7.0,217.0,69.0,452.0,1.0
2023-05-11 16:50:00,70.0,82.1,74.46,71.43,8.0,131.0,7.0,7.0,11.0,69.0,453.0,1.0
